Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Cameroon,CMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5077707,14.14595952,13.58790993,13.4647765,13.39581329,13.40356206,13.3903474,13.36853052,13.30242343,13.17074291,12.99101487,12.43955307,11.95794303,11.58811497,11.10476508,11.13974376,11.16889023,11.49522042,11.79592213,12.1331557,12.5413449,13.05061198,13.60636305,14.07778967,14.26037243,14.37023124,14.43085416,14.5339261,14.57149737,14.52671679,14.52969369,14.59941174,14.57100456,14.58745756,14.61460035
"Congo, Dem. Rep.",COD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.053698767,8.983050134,8.849716705,8.813035735,8.7658773,8.926361185,8.645712187,8.552433074,8.441475494,8.345017888,8.235185444,8.216192291,8.144220745,8.201914523,8.213002017,8.126827425,8.067223003,8.201770246,8.032111889,8.338839611,8.411168979,8.455618826,8.500999708,8.55927969,8.492745411,8.378156816,8.368779904,8.489972316,8.316132214,8.15596993,7.848228423,8.03103687,7.977528785,8.005757362,8.021982839
"Congo, Rep.",COG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.64961113,25.43137202,24.96723689,24.16281902,24.0764795,24.30271948,23.91157019,23.71363995,23.43883698,24.10961418,24.03424706,24.01568449,23.73807397,23.69076188,23.41177483,23.78708632,22.62711448,23.03748494,23.40198753,24.06078787,23.85403855,24.37659582,23.89144854,24.00004791,23.49878904,22.06267152,21.19228044,20.63523827,20.27861831,20.06818332,19.9557493,19.90256291,19.63068742,19.52432967,19.4801427
Colombia,COL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04311885,24.53305018,24.8456673,25.07719428,25.14496936,23.6753263,22.00107316,20.8505469,18.75618199,19.69156005,19.53841488,20.5107381,19.93861122,20.83572722,20.68952306,20.84389744,20.70830904,20.63643347,20.30994062,20.31055301,21.01897015,20.96263946,19.89068041,20.07926933,19.8413282,19.37008935,19.58978814,20.10469131,20.42083995,19.81775401,20.00736039,20.33265642,19.99260207,20.02198247,19.99967327
Comoros,COM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43396718,14.46783339,14.44283443,14.33275151,14.30736439,14.24293486,14.23326317,14.1971878,14.17111815,14.23313533,14.22884715,14.23245559,14.24696386,14.27698689,14.67918212,15.11429016,15.58800091,16.06792499,16.52403502,17.01696328,17.51871424,18.01114043,18.53072037,19.03229167,18.28263723,17.58013822,16.86968375,16.16437522,15.45639396,15.07218647,14.69544361,14.71856002,14.74834344,14.77544384,14.79569993
Cabo Verde,CPV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2979616,14.88251817,15.24391307,16.09086969,16.77840626,17.40571531,17.98037429,18.63346745,19.16220419,19.85222633,19.83385937,20.04205874,20.17073766,20.66710579,20.98517265,21.3463035,21.97664165,22.30791238,22.06280935,22.00726309,22.12880916,22.00867948,21.92286478,21.84728063,21.76260884,21.78970565,21.90538117,21.8803114,21.79621707,21.50064591,21.64232441,22.52140823,22.71607234,22.88257279,23.06631497
Costa Rica,CRI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57458076,26.3321947,25.88362463,26.1642664,24.05116728,23.75195567,23.6902995,23.09167251,23.1908437,22.20271404,22.1119815,21.29827998,21.02135631,20.81093951,20.37386648,20.49447503,20.96319875,20.37404762,20.1093898,18.69086971,18.56058111,17.52344193,15.90966605,17.03202272,18.4632252,17.97169736,17.87600915,18.91696712,18.09225051,18.07627171,17.58149278,18.96935566,20.20612599,18.60681732,18.47865218
Caribbean small states,CSS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46895297,21.88374051,21.31052107,21.15871307,21.76844772,22.18998559,22.312067,22.81474914,22.49845041,22.79649588,23.1856428,23.24237006,23.22551382,24.24855784,24.69601255,24.66690231,25.12593873,25.08612708,24.38289689,23.88497519,23.26630327,23.24097458,23.33880936,23.0771639,22.78247207,22.55035783,22.33445829,22.34912393,21.83380097,21.45947776,21.64999071,21.90439161,22.24036496,22.42084076,22.46349157
Cuba,CUB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87820235,23.6104772,22.29599827,20.6451503,20.68866331,20.68866569,20.68865718,20.46689321,20.37336186,20.37334874,20.20676847,20.20676824,20.20677396,19.3889068,19.11275732,18.13400994,18.03109999,18.08333347,17.57057215,17.082363,17.14136603,19.18730269,17.20541788,16.88729079,16.91911992,16.98729332,17.11758115,17.17564379,17.03247846,16.64126462,16.86475665,16.87015605,17.07775782,16.96063569,16.90895799
Curacao,CUW,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04452169,29.17123189,27.7766415,26.67361035,26.02699523,25.6042881,25.0805848,24.74208982,24.34287134,23.76984324,23.69470117,23.18160346,22.87520257,23.99103645,24.04735621,22.64510028,22.51948071,23.04567453,21.8218611,20.40269816,20.89786341,20.1704131,17.56260829,16.51753161,16.22512822,17.05029897,17.04734443,16.66098157,18.4347538,19.51109999,17.91545354,17.1567876,16.12989411,16.34493808,16.26887621
Czechia,CZE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84595338,47.0548976,46.32173286,45.18974197,44.55911323,44.36094708,43.89720325,43.37026452,42.71558072,42.34396404,41.99441148,41.58462105,41.27913742,41.13960339,41.09193443,40.96617675,40.80013708,40.52552432,38.57131977,37.98716858,38.45262468,38.12398733,37.51148002,38.03949876,38.02547086,38.07132204,38.05778648,37.49756123,37.2499278,37.24550903,36.8202889,36.89498087,36.50525392,35.33251977,34.89438287
Germany,DEU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43270027,38.02357144,37.35301736,36.50020944,36.00433359,35.27205772,34.67360313,34.39015733,33.83505108,33.53107143,32.78155999,32.36681356,31.37773919,31.2532117,29.83961648,29.85319775,30.36010849,29.33139006,28.82606061,28.75718454,27.66425175,28.19748954,27.72584588,28.0851667,27.62422573,27.33707604,27.40802844,27.34569821,27.14951166,27.23049408,27.3811674,26.77429759,26.39570285,26.29048097,25.97416619
Djibouti,DJI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.452930151,5.339742046,5.031227142,4.908420082,4.750312449,4.54708577,4.415931353,4.319365428,4.325006215,4.263534926,4.235358567,4.254492231,4.285276519,4.328506249,4.366522547,4.465068749,4.579279614,4.741398028,4.700745836,4.741161747,4.855450733,4.906155439,4.986010289,5.13833244,5.317108371,5.489301894,5.635302259,5.791911406,5.924440596,5.882082493,6.063750265,6.145134566,6.332511928,6.532998993,6.68266074
Dominica,DMA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83812661,26.6118669,26.1240954,26.5139216,27.07729837,26.39443721,26.2380633,26.45178889,26.92494954,25.33804757,25.3913095,23.48635827,23.14646448,23.69247193,23.89221032,23.33103274,23.50683727,23.25516005,20.5708831,19.86588389,20.0348528,19.76871728,19.64124282,19.37014826,19.42445249,19.04821617,18.93819731,18.90975377,18.54596591,18.88586401,19.36052314,19.07431394,19.25755386,19.00273295,18.8047064
Dominican Republic,DOM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9149415,27.8360187,27.77501543,27.65911288,27.52429009,27.45703895,26.97110123,27.40187777,26.45498906,26.18050105,25.17147637,23.02485314,23.69698699,24.63319111,24.01928264,23.75195895,23.93392851,22.92462483,19.58254753,19.97444188,19.6588979,20.15082361,18.4769424,19.11004311,19.02291976,19.71613448,20.09832018,20.25197492,19.46275069,19.47780041,20.25144297,19.45459477,19.17775879,19.0609933,18.97068566
Algeria,DZA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45937272,23.52882825,23.4650997,23.45923227,23.64553093,23.85559558,23.91910982,24.21030571,24.3725692,24.68966251,24.9960433,24.77613322,24.68083722,26.78453922,27.60645221,28.26351309,28.86559007,29.33575716,29.78974793,30.38395111,30.85738046,30.5920583,30.37717836,31.07001206,31.14112474,31.3452797,30.98250927,31.13452052,31.21723742,31.25858681,31.49645496,31.77653827,31.96079388,32.12482541,32.26105618
East Asia & Pacific (excluding high income),EAP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72061294,19.98452576,20.61708213,20.92934949,21.31766062,21.88504568,22.15134397,21.57699678,21.24777688,22.49405795,20.97164394,20.36601228,20.50422637,21.24311515,22.35876542,23.44400682,24.63297041,24.9868698,25.35561604,26.00861127,26.59064203,27.22473294,27.1869379,27.20178035,26.92002147,27.23260891,27.51656512,27.8654438,28.24947131,28.44030249,28.89166265,28.24478191,28.71495899,28.93524758,29.09870641
Early-demographic dividend,EAR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95236845,17.01196604,16.92034794,16.8559111,16.96471325,17.2953036,17.52452402,17.34049176,17.57652076,17.71375429,18.0216867,18.18348486,18.46777925,18.97795709,19.46041039,19.81242363,20.26018259,20.47567335,20.70463545,21.23178073,21.75331187,22.3305603,22.43718403,22.60121652,22.75298251,22.78837007,22.89129378,22.98821061,22.82718962,22.11873768,22.48908468,23.20713739,22.8313358,23.05152911,23.27779848
East Asia & Pacific,EAS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30365571,21.53499023,22.02196763,22.26509727,22.55698124,23.01041298,23.19797491,22.51351298,22.16494619,23.27250729,21.82132559,21.20622069,21.31586598,21.91081081,22.86998277,23.83765055,24.88036006,25.15877078,25.41670873,25.97859146,26.49213855,27.04598846,27.0033392,27.00947643,26.72602199,26.97471814,27.21979549,27.52001376,27.81783681,27.97250857,28.36944995,27.77214956,28.18012809,28.33672787,28.46488685
Europe & Central Asia (excluding high income),ECA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.38845255,25.08444264,24.78863344,24.36572694,23.21768213,22.72274073,22.6703446,22.4193901,22.26152739,22.65670906,22.36319965,22.61143767,22.85844698,23.67936616,24.26598912,24.64729994,24.90311866,25.03437349,24.57825883,24.90056813,25.02918882,25.00265114,24.85358815,24.75899197,24.29936561,24.122014,24.04899409,24.19474081,24.05874643,24.27108275,24.58394866,24.66259672,24.66980897,24.64566082,24.71556478
Europe & Central Asia,ECS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84147851,32.22445003,31.67402729,30.69586858,29.89080891,29.27086563,28.60151089,28.3695851,27.99483518,27.91860567,27.85535679,27.73245412,27.44190111,27.36156802,27.21226299,27.19605417,27.29725527,26.99510828,25.90095019,25.64065581,25.37397172,25.29027859,25.01798177,24.88887211,24.64802537,24.51382917,24.52281863,24.5049719,24.45154195,24.34499609,24.30707057,24.14220915,23.85477626,23.82665227,23.65005109
Ecuador,ECU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.78121277,20.35124946,20.70951926,18.96097308,18.58386023,18.09397481,18.57775924,17.60813773,19.10572712,19.10505548,19.04861738,18.33989816,17.60404868,16.9768749,16.56947741,16.66885838,16.70409852,16.83076167,16.86575552,16.58938813,16.0804859,16.21245401,17.74598505,18.58981928,18.27153675,17.29037219,17.22199,17.16989805,15.93561098,15.88139766,16.83030254,17.34653693,17.46669974,16.64569666,16.59048035
"Egypt, Arab Rep.",EGY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88611409,22.0606101,22.26348753,22.06179668,22.49909965,24.19151104,22.91702475,22.8638997,23.18598161,21.85754432,21.85457906,21.17183048,20.29107152,20.46667264,22.01944274,22.60451523,22.62870173,23.1252427,23.98037922,25.67390375,23.83226349,25.11052418,24.38458744,24.68895632,25.31055556,25.50263511,26.55718742,26.85935938,28.60556229,28.49643848,28.35508462,28.64239379,29.19938825,29.21286993,29.35731179
Euro area,EMU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2662618,32.77915288,32.20295303,31.57999196,31.3593998,30.80585779,30.51056238,30.63889915,30.23253567,30.02046768,29.78139266,29.4013652,28.76339416,28.50351642,28.00161113,27.85562408,27.83847068,27.10366087,25.91572387,25.37770133,24.71717333,24.49476648,23.98476441,23.74857689,23.69637388,23.47050101,23.53237512,23.49350016,23.43075089,23.42945531,23.30058086,23.10027789,22.84936824,22.80129824,22.52465923
Eritrea,ERI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7406651,12.47989125,12.59830015,12.65314672,12.72307726,12.85084793,12.89427659,12.76493898,12.73881921,12.76071303,12.7677023,12.88116148,12.81612676,12.84839363,12.72004513,12.63961955,12.63274568,12.66142164,12.66023747,12.97109009,13.07011199,13.03821405,12.89497327,13.07510064,12.85089066,12.8973106,12.74869794,12.86844184,12.89585404,12.54676215,12.49826616,12.55578613,12.60540518,12.66554848,12.74166898
Spain,ESP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.04169671,31.70825,30.99210105,30.25936061,30.20413191,29.46709997,29.91252212,30.50929342,30.67819329,30.82814104,31.45998792,31.03887254,30.71414294,30.20680168,29.570452,29.23497538,29.11200992,27.62153453,24.48683921,23.19082075,21.42985915,20.63517488,20.11807496,19.19072102,20.30593333,19.69256703,20.03745042,20.27053727,20.46389104,20.80817562,20.67179059,20.46073053,20.02675206,20.09161947,19.85144475
Estonia,EST,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.24501233,35.27783961,32.590449,31.87020175,33.80962221,33.21819603,33.44213999,32.95182797,31.63955664,34.99237146,33.75369819,29.80076368,30.69952531,33.95395945,34.07415063,33.54106623,35.1278974,35.26717395,31.44172989,30.31770785,32.43434236,31.10353435,30.27355594,30.14820936,31.26643872,30.21617724,30.17367854,30.15728882,29.37572436,29.71448475,29.0204282,28.61095572,27.37218623,26.45265204,25.99738627
Ethiopia,ETH,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.655586007,6.599787973,6.592344916,6.561565989,6.542873339,6.546871463,6.531418652,6.504567357,6.517496156,6.631867306,6.778004795,6.902238403,7.007156633,7.197509931,7.361963916,7.458152312,7.569119706,7.672178993,7.778900444,7.937687555,8.10374576,8.240824582,8.408525772,8.143747033,7.878294837,7.640541759,7.392452986,7.146695536,6.890196043,6.625800749,6.307298211,6.325907912,6.361485109,6.415971428,6.448185688
European Union,EUU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.90643636,33.398776,32.84258037,32.28792259,31.96051086,31.51449882,31.25881903,31.24300167,30.71541149,30.37413591,30.12370822,29.89105569,29.29523924,29.13091337,28.74000092,28.66941158,28.75616419,28.28285299,27.06272496,26.44250227,25.95084092,25.70853689,25.29046271,25.14525329,25.07486112,25.02578679,25.11604887,25.10338473,25.04216237,25.00028635,24.77528296,24.56714373,24.26207607,24.18399584,23.90998208
Fragile and conflict affected situations,FCS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5496993,13.47363766,13.40092925,13.2765117,12.83003606,12.64364779,12.54180899,12.4488642,12.34014148,12.37061306,12.39897299,12.46525387,12.56482354,12.78613059,12.95560045,13.13051794,13.25828414,13.35864784,13.41411621,13.54455335,13.55291717,13.65819224,13.84127241,13.84325129,13.63849972,13.35521318,13.17481214,13.10969575,12.97150974,13.27557122,13.49210846,13.22134145,13.11330409,13.18211387,13.20593886
Finland,FIN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76292173,27.48404441,26.71534214,26.34934906,27.59727113,27.0864979,27.4192785,28.25640796,27.72982354,27.95232233,27.07871882,27.14719714,26.69763356,26.06968771,25.89071695,25.69248424,26.15327442,25.14122516,23.3950764,24.04416027,23.18734967,22.60959794,22.31151294,22.92901323,21.13504002,22.28598932,21.84592278,21.94231325,21.67856486,21.1212042,21.87437541,20.89491442,21.36718417,20.9729615,20.84002881
Fiji,FJI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12360741,18.29705751,18.37425577,18.62376578,18.75775483,19.00440272,19.16506986,21.33544821,21.48874052,21.16046026,21.0579055,21.00330016,20.84617983,20.93094407,20.85268369,19.86265156,18.79753222,17.93636948,16.95178849,16.24797158,15.46224196,14.51889054,13.86403254,13.12851625,12.42277398,11.75392143,11.8605387,11.92998283,11.85564701,11.66263283,11.77499802,12.3771391,12.58278328,12.60888062,12.65010016
France,FRA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42471279,28.08193196,27.65863075,27.01479596,27.10201847,26.66616549,26.71845572,26.45230281,26.4157543,26.38504013,26.16738121,25.51592893,24.25725104,24.38437543,24.06490713,24.13828762,23.54602106,23.26649843,22.68225943,22.27867796,22.1859075,21.77799725,21.30532377,20.53318864,20.37604397,20.29381261,20.41102202,20.23267323,20.39200272,19.96478205,19.51481519,19.27488662,19.24575458,19.54360013,19.33920936
Faroe Islands,FRO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54366091,9.538722106,9.59210365,9.830504426,10.01789944,10.23069509,10.38646023,10.44752349,10.53598194,10.73375346,10.83967285,10.94603083,11.12098947,11.32354866,11.57654909,11.71696512,11.98770195,12.19912082,12.34862065,12.77180883,13.19248158,13.55787568,13.94088812,14.30844595,14.66081896,15.01052464,15.40909009,15.83032472,16.2670982,16.76803361,17.40084997,17.86679502,18.27910463,18.75736289,18.85187042
United Kingdom,GBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7687879,29.80851355,29.46552992,27.86458848,27.50634774,27.50238935,26.94407973,26.75193153,25.90249141,25.26448748,24.74527691,24.02018,23.45593944,22.41988247,22.16497396,22.03248968,22.16166491,21.38509461,19.57815465,19.18507607,19.14549247,19.03749334,18.85161668,18.95868615,18.64261219,18.46211976,18.20933982,18.08407363,18.22452973,17.18782185,16.92273273,16.69892504,15.91710607,16.12420156,15.9140951
Georgia,GEO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25224235,11.69097969,11.23505464,11.03691867,10.9467866,10.93475222,10.81980484,10.59931335,9.844433597,10.21807528,9.634703473,8.482206919,8.378623277,8.870114633,9.389587202,8.800448112,9.881685828,9.795561453,9.693137723,10.08602444,10.39864474,10.28963588,10.31550199,10.5325662,10.45283408,11.23162405,12.46704821,13.58750305,13.42550401,13.41605498,13.85562523,14.95511671,16.10275785,16.35263002,16.57193184
Ghana,GHA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.970603154,9.346169468,9.872854,10.25995446,10.71565346,11.22180218,11.74924358,12.29726126,12.84741768,13.18613832,13.23378011,13.3185345,13.45336796,13.61876747,13.8328701,13.98378514,14.11553811,14.61979136,14.79981146,15.16263639,16.14673651,16.74502118,17.41786038,17.41074408,17.35114104,17.29130391,17.50367458,16.77299643,16.07935539,15.20832693,14.38018818,17.70800767,17.6354157,17.87966694,18.25559799
Gibraltar,GIB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.177017148,5.165302023,5.191071232,5.161631678,5.165149746,5.189505403,5.215519806,5.23125697,5.279999657,5.333898603,5.400649514,5.519809046,5.889862294,6.325101903,6.851852283,7.353471584,7.903238082,8.590572433,9.218287467,10.06239429,10.96247123,11.86614943,12.75526288,13.77303457,13.55076403,13.92947973,14.14399664,14.16817975,14.17288502,14.01110955,13.86233558,13.70490898,13.95865038,14.03192334,14.15150387
"Gambia, The",GMB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18739691,16.19198528,16.18384521,16.14638457,16.1042176,16.14926038,16.09934919,16.11327543,16.07810059,16.0670399,16.06099293,16.04801291,16.04137643,16.03818741,16.00733367,16.00875508,16.01885759,15.97958773,15.97356867,15.97769403,15.95317571,15.91507453,16.06702309,16.23656658,16.46918645,16.69005949,16.89696809,17.18807339,17.45470101,17.60437818,17.92324626,18.26358879,18.595791,18.69554299,18.80221143
Guinea-Bissau,GNB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0646506,7.032293232,7.007119593,6.983603807,6.971143078,6.982985775,6.975842199,6.878757776,6.895782732,6.86356389,6.854910359,6.842349946,6.813922503,6.786722648,6.783249292,6.767817724,6.751422811,6.749924569,6.737082178,6.742577897,6.763496167,6.745862433,6.757230897,6.764325511,6.853637355,6.938877948,7.038829868,7.20818356,9.179696917,9.216741446,9.369280004,9.608985544,9.650750883,9.68386752,9.712940037
Equatorial Guinea,GNQ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.087893689,2.169679611,2.262165869,2.3898711,2.565315557,2.895424329,3.406756817,3.773332441,4.219560329,4.762981352,5.564318583,6.182143704,6.809335025,7.797002946,8.558466257,9.055211804,9.938507031,10.93178234,11.11052741,10.97783214,11.51019865,12.040021,11.71362192,11.68105407,11.1586775,10.72981482,10.51435009,10.61864503,10.26459885,10.09893251,10.31844586,10.45571385,10.11879783,10.13937703,9.928628237
Greece,GRC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99384022,25.65750807,25.20001308,24.43426111,23.56757139,23.3812013,22.88369467,23.82391555,23.36969161,23.2720909,23.52290548,23.38734066,23.19811464,22.91296341,22.91229145,22.57559723,23.00090313,22.40629553,21.32237197,19.74917941,17.84123669,16.68549098,15.67109589,15.09212956,15.04960858,15.3630196,15.51853191,15.40362615,15.31883995,15.0186621,15.28084521,15.55852263,15.95263144,16.35496071,16.31518721
Grenada,GRD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.15264689,22.10159989,22.0148638,21.93062851,21.87679666,21.76538523,21.7060987,21.65000185,21.33572448,20.98929247,20.7976421,20.65864533,20.52480199,20.41678649,21.63457427,22.97160551,22.96356527,22.84649712,22.55262951,22.41548269,20.23882478,19.57022293,19.47612364,19.45854293,18.89461821,21.01298638,19.00276419,19.10013322,19.05482191,20.35167319,22.066954,22.01264623,22.51489854,22.53257526,22.71270279
Guam,GUM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35265517,23.2301946,23.11565165,23.10143546,22.9997332,22.89336426,22.81360325,22.6782921,22.54477025,22.48993477,22.30819631,22.12888726,21.97802198,21.96315092,21.87305868,21.5911599,21.45416733,21.34617763,21.11880167,21.00697774,20.82178007,20.682469,20.52366745,20.38850127,20.22752615,20.05039046,19.89127093,19.71581815,19.61227604,19.24961417,19.53504103,19.5440645,19.47018409,19.35109607,19.25551845
